,mean,std,max
angle_ZX_H_6_True,0.8373239436619718,0.024888164855031383,0.8732394366197183
angle_ZX_H_8_False,0.8056338028169014,0.02694524854888591,0.8450704225352113
angle_ZX_H_8_True,0.8704225352112676,0.019718309859154945,0.9154929577464789
angle_ZX_H_10_False,0.8225352112676056,0.040307290200715995,0.8661971830985915
angle_ZX_H_10_True,0.8732394366197184,0.016959992364496215,0.9014084507042254
angle_ZXY_H_2_False,0.5950704225352113,0.033956516764059703,0.6549295774647887
angle_ZXY_H_2_True,0.7225352112676057,0.04478341717066098,0.8028169014084507
angle_ZXY_H_4_False,0.8429577464788732,0.017829561832636825,0.8661971830985915
angle_ZXY_H_4_True,0.7971830985915493,0.03670088512900107,0.8450704225352113
angle_ZXY_H_6_False,0.8676056338028169,0.016303995637732736,0.8873239436619719
angle_ZXY_H_6_True,0.8204225352112676,0.021185364727452558,0.8591549295774648
angle_ZXY_H_8_False,0.871830985915493,0.014704657054803607,0.8943661971830986
angle_ZXY_H_8_True,0.8401408450704224,0.02272150113366433,0.8943661971830986
angle_ZXY_H_10_False,0.8774647887323944,0.010058349899356158,0.8943661971830986
angle_ZXY_H_10_True,0.8612676056338028,0.02988604954073656,0.8943661971830986
angle_ZY_H_2_False,0.8654929577464788,0.031407187494334875,0.9225352112676056
angle_ZY_H_2_True,0.847887323943662,0.02581732785890613,0.8732394366197183
angle_ZY_H_4_False,0.9535211267605634,0.013799942212863004,0.971830985915493
angle_ZY_H_4_True,0.8352112676056338,0.029409314109607166,0.8732394366197183
angle_ZY_H_6_False,0.9654929577464788,0.006643648684546947,0.971830985915493
angle_ZY_H_6_True,0.852112676056338,0.03227165982363268,0.9014084507042254
angle_ZY_H_8_False,0.9697183098591549,0.010932517391732439,0.9859154929577465
angle_ZY_H_8_True,0.876056338028169,0.02443570644070068,0.9154929577464789
angle_ZY_H_10_False,0.9767605633802818,0.007077377197972449,0.9859154929577465
angle_ZY_H_10_True,0.8809859154929578,0.024486392465793972,0.9154929577464789
angle_ZYX_H_2_False,0.7112676056338029,0.031336049945474634,0.7605633802816901
angle_ZYX_H_2_True,0.7197183098591549,0.052586351274914005,0.795774647887324
angle_ZYX_H_4_False,0.7232394366197183,0.04553567087416116,0.795774647887324
angle_ZYX_H_4_True,0.8063380281690142,0.030575061050834376,0.8661971830985915
angle_ZYX_H_6_False,0.776056338028169,0.019362995894179617,0.8169014084507042
angle_ZYX_H_6_True,0.8014084507042254,0.04055261985602243,0.8732394366197183
angle_ZYX_H_8_False,0.7901408450704226,0.02394366197183099,0.8169014084507042
angle_ZYX_H_8_True,0.8408450704225352,0.022090686114588875,0.8732394366197183
angle_ZYX_H_10_False,0.7774647887323943,0.03661971830985917,0.8450704225352113
angle_ZYX_H_10_True,0.8387323943661972,0.024077916897575706,0.8873239436619719
amplitude_2,0.8464788732394366,0.09394482335578756,0.9577464788732394
amplitude_4,0.9401408450704226,0.021876372629590236,0.971830985915493
amplitude_6,0.9598591549295774,0.008935617986232087,0.9788732394366197
amplitude_8,0.9626760563380282,0.014449496146960025,0.9859154929577465
amplitude_10,0.9598591549295776,0.018909467017038824,0.9788732394366197
amplitude_2_True,0.8746478873239438,0.03546388256905401,0.9295774647887324
amplitude_4_True,0.9267605633802818,0.011867816581938518,0.9436619718309859
amplitude_6_True,0.9352112676056338,0.026686331438727326,0.971830985915493
amplitude_8_True,0.9549295774647888,0.016425216605198047,0.971830985915493
amplitude_10_True,0.9556338028169016,0.014788732394366219,0.9859154929577465
