,mean,std,max
angle_Z_H_6_True,0.8555555555555555,0.047790695928014576,0.9444444444444444
angle_Z_H_8_False,0.95,0.016666666666666673,0.9722222222222222
angle_Z_H_8_True,0.825,0.04487637339278752,0.8888888888888888
angle_Z_H_10_False,0.9555555555555555,0.018425693279752228,0.9722222222222222
angle_Z_H_10_True,0.8027777777777778,0.05189317136741502,0.8888888888888888
angle_ZX_H_2_False,0.6083333333333332,0.09658521472618727,0.8055555555555556
angle_ZX_H_2_True,0.6777777777777778,0.1010744744370014,0.8611111111111112
angle_ZX_H_4_False,0.725,0.04722222222222224,0.7777777777777778
angle_ZX_H_4_True,0.7472222222222222,0.045558942963490924,0.8333333333333334
angle_ZX_H_6_False,0.7972222222222222,0.03938179688543842,0.8611111111111112
angle_ZX_H_6_True,0.6805555555555556,0.09065093817822623,0.8333333333333334
angle_ZX_H_8_False,0.7972222222222223,0.04656404059511171,0.8611111111111112
angle_ZX_H_8_True,0.6277777777777779,0.07576767609436585,0.75
angle_ZX_H_10_False,0.7861111111111112,0.07032771611762315,0.8611111111111112
angle_ZX_H_10_True,0.6027777777777779,0.055624956651391055,0.6666666666666666
angle_ZXY_H_2_False,0.5305555555555556,0.06626033578820315,0.6111111111111112
angle_ZXY_H_2_True,0.7222222222222222,0.051219691429404954,0.8055555555555556
angle_ZXY_H_4_False,0.8055555555555556,0.02777777777777779,0.8333333333333334
angle_ZXY_H_4_True,0.6805555555555556,0.06117420984873677,0.7777777777777778
angle_ZXY_H_6_False,0.8166666666666667,0.028327886186626593,0.8611111111111112
angle_ZXY_H_6_True,0.6277777777777777,0.05443310539518171,0.6944444444444444
angle_ZXY_H_8_False,0.8277777777777778,0.020786985482077462,0.8611111111111112
angle_ZXY_H_8_True,0.6055555555555556,0.07222222222222222,0.7222222222222222
angle_ZXY_H_10_False,0.8333333333333333,0.027777777777777766,0.8888888888888888
angle_ZXY_H_10_True,0.5583333333333333,0.08093779046851925,0.6388888888888888
angle_ZY_H_2_False,0.7833333333333333,0.05800170282728084,0.8888888888888888
angle_ZY_H_2_True,0.8027777777777777,0.057534208825577714,0.8888888888888888
angle_ZY_H_4_False,0.9277777777777778,0.04513354669242199,1.0
angle_ZY_H_4_True,0.7583333333333333,0.043122707489611195,0.8333333333333334
angle_ZY_H_6_False,0.9388888888888888,0.027216552697590882,0.9722222222222222
angle_ZY_H_6_True,0.7166666666666667,0.024216105241892643,0.7777777777777778
angle_ZY_H_8_False,0.9444444444444443,0.024845199749997673,0.9722222222222222
angle_ZY_H_8_True,0.65,0.054433105395181716,0.75
angle_ZY_H_10_False,0.9416666666666667,0.014958791130929183,0.9722222222222222
angle_ZY_H_10_True,0.6277777777777778,0.09229582069908972,0.7777777777777778
angle_ZYX_H_2_False,0.6944444444444444,0.07243558228002944,0.8055555555555556
angle_ZYX_H_2_True,0.6027777777777776,0.06460946305340558,0.6944444444444444
angle_ZYX_H_4_False,0.7277777777777777,0.08766518798921945,0.8333333333333334
angle_ZYX_H_4_True,0.6777777777777778,0.07049209744694176,0.7777777777777778
angle_ZYX_H_6_False,0.7527777777777778,0.04383259399460974,0.8333333333333334
angle_ZYX_H_6_True,0.6527777777777779,0.0844828129208086,0.8055555555555556
angle_ZYX_H_8_False,0.7777777777777777,0.030429030972509243,0.8333333333333334
angle_ZYX_H_8_True,0.5194444444444445,0.07861650943380503,0.6666666666666666
angle_ZYX_H_10_False,0.7333333333333334,0.041573970964154924,0.7777777777777778
angle_ZYX_H_10_True,0.5444444444444445,0.07157832625958405,0.6111111111111112
amplitude_2,0.8638888888888889,0.06015668841029919,0.9444444444444444
amplitude_4,0.913888888888889,0.036111111111111094,0.9722222222222222
amplitude_6,0.9083333333333334,0.030555555555555544,0.9444444444444444
amplitude_8,0.8888888888888887,0.027777777777777745,0.9166666666666666
amplitude_10,0.9166666666666666,0.02484519974999765,0.9444444444444444
